,Address,Price,Stats,Link
487,"2407 NORTH AVE, Richmond, VA 23222","        $390,000      "," 4 Beds 2 Baths 2,076 Sq Ft ",https://www.remax.com//va/richmond/home-details/2407-north-ave-richmond-va-23222/6613765224971589039/M00000643/2231091
488,"309 HOPPER ST, Richmond, VA 23222","        $40,000      ",   0.03  Acres,https://www.remax.com//va/richmond/home-details/309-hopper-st-richmond-va-23222/3605733363187415790/M00000643/2231067
489,"612 W FRANKLIN ST # U12B, Richmond, VA 23220","        $525,000      "," 2 Beds 2 Baths 1,837 Sq Ft ",https://www.remax.com//va/richmond/home-details/612-w-franklin-st-u12b-richmond-va-23220/571582001371910331/M00000643/2227609
490,"4720 RADFORD AVE, Richmond, VA 23230","        $350,000      "," 3 Beds 2 Baths 1,021 Sq Ft ",https://www.remax.com//va/richmond/home-details/4720-radford-ave-richmond-va-23230/17578333110388069815/M00000643/2230356
491,"301 VIRGINIA ST # U1808, Richmond, VA 23219","        $1,295,000      "," 2 Beds 3 Baths 2,380 Sq Ft ",https://www.remax.com//va/richmond/home-details/301-virginia-st-u1808-richmond-va-23219/17213405199517183055/M00000643/2230773
492,"2115 FAIRFAX AVE, Richmond, VA 23224","        $375,000      "," 3 Beds 3 Baths 2,016 Sq Ft ",https://www.remax.com//va/richmond/home-details/2115-fairfax-ave-richmond-va-23224/16902271881128200927/M00000643/2230917
493,"1320 N 34TH ST, Richmond, VA 23223","        $324,945      "," 2 Beds 3 Baths 1,456 Sq Ft ",https://www.remax.com//va/richmond/home-details/1320-n-34th-st-richmond-va-23223/13380342185759844396/M00000643/2230997
494,"1712 N 21ST ST, Richmond, VA 23223","        $325,000      "," 3 Beds 3 Baths 1,453 Sq Ft ",https://www.remax.com//va/richmond/home-details/1712-n-21st-st-richmond-va-23223/9075665543040630582/M00000643/2230834
495,"2400 MELBOURNE ST, Henrico, VA 23223","        $14,900      ",   0.24  Acres,https://www.remax.com//va/richmond/home-details/2400-melbourne-st-richmond-va-23223/17739004773075301668/M00000643/2230943
496,"3314 WAVERLY BLVD, Henrico, VA 23222","        $326,830      "," 4 Beds 3 Baths 1,803 Sq Ft ",https://www.remax.com//va/richmond/home-details/3314-waverly-blvd-richmond-va-23222/15700388253086137890/M00000643/2230740
497,"3334 PARK AVE, Richmond, VA 23221","        $915,000      "," 4 Beds 3 Baths 3,040 Sq Ft ",https://www.remax.com//va/richmond/home-details/3334-park-ave-richmond-va-23221/11392318806831338553/M00000643/2230491
498,"3202 1/2 NORTH AVE, Richmond, VA 23222","        $392,500      "," 3 Beds 3 Baths 1,836 Sq Ft ",https://www.remax.com//va/richmond/home-details/3202-12-north-ave-richmond-va-23222/1013091007382085105/M00000643/2230565
499,"1324 N 34TH ST, Richmond, VA 23223","        $469,950      "," 4 Beds 3 Baths 1,975 Sq Ft ",https://www.remax.com//va/richmond/home-details/1324-n-34th-st-richmond-va-23223/3262204147187477072/M00000643/2230654
500,"7114 THREE CHOPT RD, Richmond, VA 23226","        $455,000      "," 3 Beds 3 Baths 2,100 Sq Ft ",https://www.remax.com//va/richmond/home-details/7114-three-chopt-rd-richmond-va-23226/4265418201940209448/M00000643/2230319
501,"3104 3RD AVE, Richmond, VA 23222","        $445,500      "," 4 Beds 3 Baths 2,299 Sq Ft ",https://www.remax.com//va/richmond/home-details/3104-3rd-ave-richmond-va-23222/4007017462453024526/M00000643/2230459
502,"8365 ABBEY RD, Richmond, VA 23235","        $100,000      ",   0.59  Acres,https://www.remax.com//va/richmond/home-details/8365-abbey-rd-richmond-va-23235/7574947281664473480/M00000643/2230516
503,"3448 RIVANNA DR, North Chesterfield, VA 23235","        $699,900      "," 5 Beds 4 Baths 4,101 Sq Ft ",https://www.remax.com//va/north-chesterfield/home-details/3448-rivanna-dr-north-chesterfield-va-23235/12830699957042062957/M00000643/2230600
504,"1010 N 32ND ST, Richmond, VA 23223","        $315,000      "," 2 Beds 3 Baths 1,292 Sq Ft ",https://www.remax.com//va/richmond/home-details/1010-n-32nd-st-richmond-va-23223/8842025551973017414/M00000643/2230156
505,"6161 RIVER RD APT 45, Henrico, VA 23226","        $489,000      "," 2 Beds 2 Baths 1,829 Sq Ft ",https://www.remax.com//va/richmond/home-details/6161-river-rd-apt-45-richmond-va-23226/14473433179922443496/M00000643/2230167
506,"1702 N 24TH ST, Richmond, VA 23223","        $150,000      ", 2 Beds 1 Baths 681 Sq Ft ,https://www.remax.com//va/richmond/home-details/1702-n-24th-st-richmond-va-23223/4420364436739684797/M00000643/2230245
507,"3516 E RICHMOND RD # U19, Richmond, VA 23223","        $105,000      ", 2 Beds 1 Baths 780 Sq Ft ,https://www.remax.com//va/richmond/home-details/3516-e-richmond-rd-u19-richmond-va-23223/1613045644060832999/M00000643/2230257
508,"7007 BATTEN CT, Chesterfield, VA 23234","        $491,990      "," 4 Beds 3 Baths 3,059 Sq Ft ",https://www.remax.com//va/richmond/home-details/7007-batten-ct-richmond-va-23234/2762396599009821431/M00000643/2230271
509,"7018 COGBURN TER, Chesterfield, VA 23234","        $486,990      "," 4 Beds 3 Baths 3,059 Sq Ft ",https://www.remax.com//va/richmond/home-details/7018-cogburn-ter-richmond-va-23234/14096105716996973647/M00000643/2230274
510,"3518 E RICHMOND RD # U16, Richmond, VA 23223","        $105,000      ", 2 Beds 1 Baths 780 Sq Ft ,https://www.remax.com//va/richmond/home-details/3518-e-richmond-rd-u16-richmond-va-23223/11275984972130730222/M00000643/2230279
511,"3310 THOMPSON ST, Henrico, VA 23222","        $199,000      ", 2 Beds 1 Baths 955 Sq Ft ,https://www.remax.com//va/richmond/home-details/3310-thompson-st-richmond-va-23222/17891603451544877025/M00000643/2230288
512,"1718 N 20TH ST, Richmond, VA 23223","        $370,000      "," 3 Beds 3 Baths 1,820 Sq Ft ",https://www.remax.com//va/richmond/home-details/1718-n-20th-st-richmond-va-23223/2084599002155934308/M00000643/2228855
513,"2906 E FRANKLIN ST, Richmond, VA 23223","        $625,000      "," 3 Beds 3 Baths 2,223 Sq Ft ",https://www.remax.com//va/richmond/home-details/2906-e-franklin-st-richmond-va-23223/13598162966462203456/M00000643/2228862
514,"1530 KINGSWOOD ST, Richmond, VA 23224","        $260,000      "," 4 Beds 2 Baths 1,365 Sq Ft ",https://www.remax.com//va/richmond/home-details/1530-kingswood-st-richmond-va-23224/5923936095103797924/M00000643/2228686
515,"711 HOLLY ST, Richmond, VA 23220","        $459,900      "," 3 Beds 4 Baths 1,358 Sq Ft ",https://www.remax.com//va/richmond/home-details/711-holly-st-richmond-va-23220/7233347244997509021/M00000643/2229669
516,"1513 N 31ST ST, Richmond, VA 23223","        $383,000      "," 3 Beds 3 Baths 1,923 Sq Ft ",https://www.remax.com//va/richmond/home-details/1513-n-31st-st-richmond-va-23223/13642526410045749496/M00000643/2229679
517,"3208 KUHN ST, Richmond, VA 23223","        $395,000      "," 4 Beds 3 Baths 2,164 Sq Ft ",https://www.remax.com//va/richmond/home-details/3208-kuhn-st-richmond-va-23223/2782036625542742734/M00000643/2229688
518,"3216 KUHN ST, Richmond, VA 23223","        $383,000      "," 3 Beds 3 Baths 1,819 Sq Ft ",https://www.remax.com//va/richmond/home-details/3216-kuhn-st-richmond-va-23223/16985651431346145231/M00000643/2229692
519,"1521 N 31ST ST, Richmond, VA 23223","        $384,000      "," 3 Beds 2 Baths 1,868 Sq Ft ",https://www.remax.com//va/richmond/home-details/1521-n-31st-st-richmond-va-23223/950146426934890911/M00000643/2229832
520,"2608 WISE ST, Richmond, VA 23225","        $285,000      "," 3 Beds 2 Baths 1,317 Sq Ft ",https://www.remax.com//va/richmond/home-details/2608-wise-st-richmond-va-23225/18156164328707837481/M00000643/2229926
521,"7001 BATTEN CT, Chesterfield, VA 23234","        $509,490      "," 5 Beds 3 Baths 3,052 Sq Ft ",https://www.remax.com//va/richmond/home-details/7001-batten-ct-richmond-va-23234/15254665938694896237/M00000643/2229835
522,"2206 JOPLIN AVE, Richmond, VA 23224","        $308,000      "," 3 Beds 3 Baths 1,500 Sq Ft ",https://www.remax.com//va/richmond/home-details/2206-joplin-ave-richmond-va-23224/7743565788947665049/M00000643/2230093
523,"1202 N 37TH ST, Richmond, VA 23223","        $449,000      "," 3 Beds 3 Baths 1,972 Sq Ft ",https://www.remax.com//va/richmond/home-details/1202-n-37th-st-richmond-va-23223/9778286064004803052/M00000643/2230110
524,"2807 SEIBEL RD, Fairfield, VA 23223","        $242,950      "," 3 Beds 1 Baths 1,066 Sq Ft ",https://www.remax.com//va/richmond/home-details/2807-seibel-rd-richmond-va-23223/14998761110348445479/M00000643/2229637
525,"2512 5TH AVE, Richmond, VA 23222","        $365,000      "," 4 Beds 4 Baths 2,094 Sq Ft ",https://www.remax.com//va/richmond/home-details/2512-5th-ave-richmond-va-23222/9094846765615813836/M00000643/2229670
526,"1501 N 31ST ST, Richmond, VA 23223","        $385,000      "," 3 Beds 3 Baths 1,923 Sq Ft ",https://www.remax.com//va/richmond/home-details/1501-n-31st-st-richmond-va-23223/18401911653318821509/M00000643/2229677
527,"3303 NORTH AVE, Richmond, VA 23222","        $314,950      "," — Beds — Baths 1,440 Sq Ft ",https://www.remax.com//va/richmond/home-details/3303-north-ave-richmond-va-23222/5661174079268644523/M00000643/2229765
528,"3935 BREEZY CT, Richmond, VA 23234","        $214,750      "," 3 Beds 3 Baths 1,920 Sq Ft ",https://www.remax.com//va/north-chesterfield/home-details/3935-breezy-ct-north-chesterfield-va-23234/2939663358982366588/M00000643/2229617
529,"1313 N 34TH ST, Richmond, VA 23223","        $360,000      "," 3 Beds 3 Baths 1,660 Sq Ft ",https://www.remax.com//va/richmond/home-details/1313-n-34th-st-richmond-va-23223/5820278360901166162/M00000643/2228847
530,"2956 HATHAWAY RD # U909, Richmond, VA 23225","        $299,900      "," 2 Beds 2 Baths 1,379 Sq Ft ",https://www.remax.com//va/richmond/home-details/2956-hathaway-rd-u909-richmond-va-23225/10949323697210994746/M00000643/2229151
531,"339 CRAWFORD ST, Henrico, VA 23222","        $287,450      "," 3 Beds 3 Baths 1,440 Sq Ft ",https://www.remax.com//va/richmond/home-details/339-crawford-st-richmond-va-23222/507934708770545793/M00000643/2229303
532,"3505 DECATUR ST, Richmond, VA 23224","        $120,000      ", 1 Beds 1 Baths 580 Sq Ft ,https://www.remax.com//va/richmond/home-details/3505-decatur-st-richmond-va-23224/7085769744474761509/M00000643/2229484
533,"3510 E RICHMOND RD # U22, Richmond, VA 23223","        $85,000      ", 1 Beds 1 Baths 560 Sq Ft ,https://www.remax.com//va/richmond/home-details/3510-e-richmond-rd-u22-richmond-va-23223/17923276150904753303/M00000643/2229522
534,"3516 E RICHMOND RD # U16, Richmond, VA 23223","        $105,000      ", 2 Beds 1 Baths 780 Sq Ft ,https://www.remax.com//va/richmond/home-details/3516-e-richmond-rd-u16-richmond-va-23223/1980223244527600724/M00000643/2229528
535,"5303 BLUERIDGE AVE, Richmond, VA 23231","        $224,900      ", 3 Beds 1 Baths 912 Sq Ft ,https://www.remax.com//va/richmond/home-details/5303-blueridge-ave-richmond-va-23231/2448877117100958537/M00000643/2229385
536,"5100 MONUMENT AVE, RICHMOND, VA 23230","        $174,500      ", 1 Beds 1 Baths 720 Sq Ft ,https://www.remax.com//va/richmond/home-details/5100-monument-ave-richmond-va-23230/5440444542733520399/M00000632/112968
537,"2019 FLOYD AVE, Richmond, VA 23220","        $485,000      "," — Beds — Baths 2,063 Sq Ft ",https://www.remax.com//va/richmond/home-details/2019-floyd-ave-richmond-va-23220/10988028658579317071/M00000643/2229179
538,"2720 FENDALL AVE, Richmond, VA 23222","        $509,200      "," 3 Beds 3 Baths 2,428 Sq Ft ",https://www.remax.com//va/richmond/home-details/2720-fendall-ave-richmond-va-23222/4204277767955073058/M00000643/2229257
539,"4941 WALMSLEY BLVD, Richmond, VA 23224","        $230,000      "," 3 Beds 1 Baths 1,079 Sq Ft ",https://www.remax.com//va/richmond/home-details/4941-walmsley-blvd-richmond-va-23224/6187497726682961501/M00000643/2229280
540,"1112 N 28TH ST, Richmond, VA 23223","        $464,900      "," 3 Beds 3 Baths 1,866 Sq Ft ",https://www.remax.com//va/richmond/home-details/1112-n-28th-st-richmond-va-23223/16497052920316650836/M00000643/2228994
541,"1512 SPOTSYLVANIA ST, Richmond, VA 23223","        $228,950      ", 3 Beds 2 Baths 948 Sq Ft ,https://www.remax.com//va/richmond/home-details/1512-spotsylvania-st-richmond-va-23223/7346084113325811771/M00000643/2229036
542,"2956 HATHAWAY RD # U104, Richmond, VA 23225","        $239,000      "," 2 Beds 2 Baths 1,561 Sq Ft ",https://www.remax.com//va/richmond/home-details/2956-hathaway-rd-u104-richmond-va-23225/13859688113090744935/M00000643/2229041
543,"3914 FLOYD AVE, Richmond, VA 23221","        $366,667      "," 3 Beds 1 Baths 1,172 Sq Ft ",https://www.remax.com//va/richmond/home-details/3914-floyd-ave-richmond-va-23221/14094526953130780303/M00000643/2229120
544,"5508 RIVERSIDE HEIGHTS WAY, Richmond, VA 23225","        $339,500      "," 3 Beds 3 Baths 1,584 Sq Ft ",https://www.remax.com//va/richmond/home-details/5508-riverside-heights-way-richmond-va-23225/13776727649708402924/M00000643/2228976
545,"3123 ALVIS AVE, Richmond, VA 23222","        $45,000      ",   0.34  Acres,https://www.remax.com//va/richmond/home-details/3123-alvis-ave-richmond-va-23222/17711692132611896941/M00000643/2229130
546,"1504 DECATUR ST, Richmond, VA 23224","        $65,000      ",   0.04  Acres,https://www.remax.com//va/richmond/home-details/1504-decatur-st-richmond-va-23224/11666129906821380396/M00000643/2228908
547,"1913 WOOD ST, Richmond, VA 23223","        $205,900      ", 3 Beds 2 Baths 952 Sq Ft ,https://www.remax.com//va/richmond/home-details/1913-wood-st-richmond-va-23223/2646225380130989248/M00000643/2228909
548,"3517 BRIEL ST # U12, Richmond, VA 23223","        $80,000      ", 1 Beds 1 Baths 619 Sq Ft ,https://www.remax.com//va/richmond/home-details/3517-briel-st-u12-richmond-va-23223/10552138597288140823/M00000643/2228701
549,"425 W 7TH ST # 19, Richmond, VA 23224","        $951,505      "," 4 Beds 5 Baths 3,068 Sq Ft ",https://www.remax.com//va/richmond/home-details/425-w-7th-st-19-richmond-va-23224/14986376925920929451/M00000643/2228522
550,"417 W 7TH ST # 17, Richmond, VA 23224","        $896,865      "," 3 Beds 4 Baths 3,068 Sq Ft ",https://www.remax.com//va/richmond/home-details/417-w-7th-st-17-richmond-va-23224/12742026839601284014/M00000643/2228526
551,"600 NORTHSIDE AVE, Richmond, VA 23222","        $200,000      "," 3 Beds 2 Baths 2,388 Sq Ft ",https://www.remax.com//va/richmond/home-details/600-northside-ave-richmond-va-23222/16269093870005584375/M00000643/2228689
552,"1306 NELSON ST, Richmond, VA 23231","        $179,900      ", 2 Beds 1 Baths 666 Sq Ft ,https://www.remax.com//va/richmond/home-details/1306-nelson-st-richmond-va-23231/13569370274773024159/M00000643/2228540
553,"3410 S ST, Richmond, VA 23223","        $285,000      "," 2 Beds 2 Baths 1,112 Sq Ft ",https://www.remax.com//va/richmond/home-details/3410-s-st-richmond-va-23223/3861036743690200310/M00000643/2228674
554,"3817 MERIDIAN AVE, Richmond, VA 23234","        $319,950      "," 4 Beds 3 Baths 1,748 Sq Ft ",https://www.remax.com//va/richmond/home-details/3817-meridian-ave-richmond-va-23234/1333452259130370968/M00000643/2228456
555,"2815 NORTH AVE, Richmond, VA 23222","        $419,000      "," 3 Beds 3 Baths 2,107 Sq Ft ",https://www.remax.com//va/richmond/home-details/2815-north-ave-richmond-va-23222/13621587011576140002/M00000643/2228320
556,"5225 SNEAD RD, Richmond, VA 23224","        $530,000      "," 3 Beds 3 Baths 2,455 Sq Ft ",https://www.remax.com//va/richmond/home-details/5225-snead-rd-richmond-va-23224/8566617396888671160/M00000643/2228046
557,"3413 LAWSON ST, Richmond, VA 23224","        $150,000      "," 3 Beds 1 Baths 1,007 Sq Ft ",https://www.remax.com//va/richmond/home-details/3413-lawson-st-richmond-va-23224/7938837879022727295/M00000643/2228143
558,"2600 CLEARY RD, Fairfield, VA 23223","        $279,900      "," 4 Beds 3 Baths 1,535 Sq Ft ",https://www.remax.com//va/richmond/home-details/2600-cleary-rd-richmond-va-23223/18250983437082426992/M00000643/2228235
559,"3516 MISSOURI AVE, Richmond, VA 23222","        $369,000      "," 3 Beds 4 Baths 1,645 Sq Ft ",https://www.remax.com//va/richmond/home-details/3516-missouri-ave-richmond-va-23222/5907221712942277997/M00000643/2228246
560,"1710 N 29TH ST, Richmond, VA 23223","        $314,950      "," 3 Beds 3 Baths 1,674 Sq Ft ",https://www.remax.com//va/richmond/home-details/1710-n-29th-st-richmond-va-23223/17009295886523876727/M00000643/2228308
561,"2814 NORTH AVE, Richmond, VA 23222","        $330,000      "," 3 Beds 3 Baths 1,514 Sq Ft ",https://www.remax.com//va/richmond/home-details/2814-north-ave-richmond-va-23222/1118650988406556599/M00000643/2227746
562,"212 S WILTON RD, Richmond, VA 23226","        $3,950,000      "," 6 Beds 8 Baths 8,196 Sq Ft ",https://www.remax.com//va/richmond/home-details/212-s-wilton-rd-richmond-va-23226/12277284089969378160/M00000858/2203501
563,"6319 BINNS AVE, Richmond, VA 23225","        $220,000      "," 3 Beds 2 Baths 1,108 Sq Ft ",https://www.remax.com//va/richmond/home-details/6319-binns-ave-richmond-va-23225/12769321750778385667/M00000643/2227599
564,"1101 HIGHLAND VIEW AVE, Richmond, VA 23222","        $185,900      "," 3 Beds 1 Baths 1,086 Sq Ft ",https://www.remax.com//va/richmond/home-details/1101-highland-view-ave-richmond-va-23222/5851371886012276022/M00000643/2227773
565,"4330 SHACKLEFORD RD, Richmond, VA 23234","        $70,000      ",   0.30  Acres,https://www.remax.com//va/richmond/home-details/4330-shackleford-rd-richmond-va-23234/1050583196055523546/M00000643/2227782
566,"7006 COGBURN TER, Chesterfield, VA 23234","        $482,990      "," 4 Beds 3 Baths 3,059 Sq Ft ",https://www.remax.com//va/richmond/home-details/7006-cogburn-ter-richmond-va-23234/7736593281940641582/M00000643/2227792
567,"4 E 35TH ST, Richmond, VA 23224","        $299,000      "," 3 Beds 1 Baths 1,278 Sq Ft ",https://www.remax.com//va/richmond/home-details/4-e-35th-st-richmond-va-23224/11990832441127834245/M00000643/2227673
568,"8610 HULL STREET RD, Richmond, VA 23236","        $700,000      ",   8.18  Acres,https://www.remax.com//va/north-chesterfield/home-details/8610-hull-street-rd-north-chesterfield-va-23236/12356583436802462037/M00000643/2227849
569,"1420 W LABURNUM AVE, Richmond, VA 23227","        $180,000      "," 3 Beds 2 Baths 1,806 Sq Ft ",https://www.remax.com//va/richmond/home-details/1420-w-laburnum-ave-richmond-va-23227/13414806082071022228/M00000643/2227378
570,"2919 BARTON AVE, Richmond, VA 23222","        $345,000      "," 3 Beds 2 Baths 2,226 Sq Ft ",https://www.remax.com//va/richmond/home-details/2919-barton-ave-richmond-va-23222/5750925906649649136/M00000643/2227070
571,"1002 N 21ST ST, Richmond, VA 23223","        $175,000      ", 3 Beds 1 Baths 914 Sq Ft ,https://www.remax.com//va/richmond/home-details/1002-n-21st-st-richmond-va-23223/13459227745656864850/M00000643/2227099
572,"2810 E FRANKLIN ST, Richmond, VA 23223","        $679,950      "," 6 Beds 3 Baths 3,714 Sq Ft ",https://www.remax.com//va/richmond/home-details/2810-e-franklin-st-richmond-va-23223/12932956425015929608/M00000643/2226826
573,"2216 VENABLE ST, Richmond, VA 23223","        $314,999      "," 3 Beds 2 Baths 1,223 Sq Ft ",https://www.remax.com//va/richmond/home-details/2216-venable-st-richmond-va-23223/10360790818869555095/M00000643/2227034
574,"212 S WILTON RD, Richmond, VA 23226","        $3,950,000      "," 6 Beds 9 Baths 8,196 Sq Ft ",https://www.remax.com//va/richmond/home-details/212-s-wilton-rd-richmond-va-23226/12277284089969378160/M00000643/2226943
575,"2100 LAKEVIEW AVE, Richmond, VA 23220","        $375,000      "," 3 Beds 2 Baths 1,292 Sq Ft ",https://www.remax.com//va/richmond/home-details/2100-lakeview-ave-richmond-va-23220/1892798288301031064/M00000643/2226517
576,"2203 EDWARDS AVE, Richmond, VA 23224","        $280,000      "," 3 Beds 3 Baths 2,612 Sq Ft ",https://www.remax.com//va/richmond/home-details/2203-edwards-ave-richmond-va-23224/4725776556552671478/M00000643/2226593
577,"16 W LANCASTER RD, Richmond, VA 23222","        $135,000      "," 4 Beds 1 Baths 1,848 Sq Ft ",https://www.remax.com//va/richmond/home-details/16-w-lancaster-rd-richmond-va-23222/16906962772598032400/M00000643/2226638
578,"3112 MAURICE AVE, Richmond, VA 23224","        $160,000      ", 2 Beds 1 Baths 720 Sq Ft ,https://www.remax.com//va/richmond/home-details/3112-maurice-ave-richmond-va-23224/18207420267717589312/M00000643/2227691
579,"1615 ALASKA DR, Richmond, VA 23224","        $275,000      "," 3 Beds 2 Baths 1,893 Sq Ft ",https://www.remax.com//va/richmond/home-details/1615-alaska-dr-richmond-va-23224/66809037112826311/M00000643/2226004
580,"1125 N LOMBARDY ST # A, Richmond, VA 23220","        $379,990      "," 2 Beds 3 Baths 1,573 Sq Ft ",https://www.remax.com//va/richmond/home-details/1125-n-lombardy-st-a-richmond-va-23220/3926752380338777462/M00000643/2226202
581,"906 N 2ND ST, Richmond, VA 23219","        $33,000      ",   0.11  Acres,https://www.remax.com//va/richmond/home-details/906-n-2nd-st-richmond-va-23219/4828031563464923961/M00000643/2226031
582,"908 N 2ND ST, Richmond, VA 23219","        $33,000      ",   0.05  Acres,https://www.remax.com//va/richmond/home-details/908-n-2nd-st-richmond-va-23219/17963918274950997583/M00000643/2226040
583,"913 N 2ND ST, Richmond, VA 23219","        $33,000      ",   0.07  Acres,https://www.remax.com//va/richmond/home-details/913-n-2nd-st-richmond-va-23219/12652387716039484071/M00000643/2226042
584,"915 N 2ND ST, Richmond, VA 23219","        $33,000      ",   0.07  Acres,https://www.remax.com//va/richmond/home-details/915-n-2nd-st-richmond-va-23219/17484238849490116105/M00000643/2226044
585,"4712 RED OAK LN, Richmond, VA 23224","        $284,500      "," 3 Beds 2 Baths 1,300 Sq Ft ",https://www.remax.com//va/richmond/home-details/4712-red-oak-ln-richmond-va-23224/4238221466583897651/M00000643/2225873
586,"2417 STUART AVE, Richmond, VA 23220","        $929,950      "," 4 Beds 4 Baths 2,654 Sq Ft ",https://www.remax.com//va/richmond/home-details/2417-stuart-ave-richmond-va-23220/5464235536822207332/M00000643/2225835
587,"102 LOCKGREEN PL, Richmond, VA 23226","        $430,000      ",   0.75  Acres,https://www.remax.com//va/richmond/home-details/102-lockgreen-pl-richmond-va-23226/12682865225774859906/M00000643/2224802
588,"2200 DINWIDDIE AVE # 2202, Richmond, VA 23224","        $180,000      "," — Beds — Baths 1,776 Sq Ft ",https://www.remax.com//va/richmond/home-details/2200-dinwiddie-ave-2202-richmond-va-23224/3324861266468423868/M00000643/2225399
589,"301 E LADIES MILE RD, Richmond, VA 23222","        $40,000      ",   0.09  Acres,https://www.remax.com//va/richmond/home-details/301-e-ladies-mile-rd-richmond-va-23222/3318108970119543079/M00000643/2225383
590,"3111 MIDLOTHIAN TPKE, Richmond, VA 23224","        $350,000      "," 3 Beds 3 Baths 1,760 Sq Ft ",https://www.remax.com//va/richmond/home-details/3111-midlothian-tpke-richmond-va-23224/14969408782980015060/M00000643/2224833
591,"1625 1/2 W GRACE ST # 2, Richmond, VA 23220","        $399,950      "," 2 Beds 2 Baths 1,751 Sq Ft ",https://www.remax.com//va/richmond/home-details/1625-12-w-grace-st-2-richmond-va-23220/7336075455181433811/M00000643/2224782
592,"113 LIBBIE AVE, Richmond, VA 23226","        $3,450,000      "," 5 Beds 7 Baths 4,957 Sq Ft ",https://www.remax.com//va/richmond/home-details/113-libbie-ave-richmond-va-23226/5122398536968920523/M00000643/2224450
593,"1325 N 28TH ST, Richmond, VA 23223","        $359,950      "," 3 Beds 3 Baths 1,567 Sq Ft ",https://www.remax.com//va/richmond/home-details/1325-n-28th-st-richmond-va-23223/12946512682099537740/M00000643/2224220
594,"4003 MONUMENT AVE, Richmond, VA 23230","        $699,000      "," 4 Beds 3 Baths 2,400 Sq Ft ",https://www.remax.com//va/richmond/home-details/4003-monument-ave-richmond-va-23230/17864890134572518744/M00000643/2224184
595,"1529 N 31ST ST, Richmond, VA 23223","        $230,000      "," 3 Beds 2 Baths 1,710 Sq Ft ",https://www.remax.com//va/richmond/home-details/1529-n-31st-st-richmond-va-23223/10828292086593373927/M00000643/2223983
596,"2900 KROUSE ST, Richmond, VA 23234","        $32,000      ",   0.18  Acres,https://www.remax.com//va/richmond/home-details/2900-krouse-st-richmond-va-23234/15778961641582987957/M00000643/2224044
597,"2902 KROUSE ST, Richmond, VA 23234","        $32,000      ",   0.16  Acres,https://www.remax.com//va/richmond/home-details/2902-krouse-st-richmond-va-23234/8595379788675270663/M00000643/2224045
598,"2904 KROUSE ST, Richmond, VA 23234","        $32,000      ",   0.17  Acres,https://www.remax.com//va/richmond/home-details/2904-krouse-st-richmond-va-23234/7366782022688476849/M00000643/2224046
599,"2906 KROUSE ST, Richmond, VA 23234","        $32,000      ",   0.17  Acres,https://www.remax.com//va/richmond/home-details/2906-krouse-st-richmond-va-23234/17512294471243384115/M00000643/2224050
600,"2908 KROUSE ST, Richmond, VA 23234","        $32,000      ",   0.18  Acres,https://www.remax.com//va/richmond/home-details/2908-krouse-st-richmond-va-23234/3165382744316909517/M00000643/2224053
601,"2910 KROUSE ST, Richmond, VA 23234","        $32,000      ",   0.19  Acres,https://www.remax.com//va/richmond/home-details/2910-krouse-st-richmond-va-23234/9813311026313293798/M00000643/2224055
602,"2912 KROUSE ST, Richmond, VA 23234","        $32,000      ",   0.20  Acres,https://www.remax.com//va/richmond/home-details/2912-krouse-st-richmond-va-23234/8648703053164355340/M00000643/2224057
603,"2914 KROUSE ST, Richmond, VA 23234","        $32,000      ",   0.20  Acres,https://www.remax.com//va/richmond/home-details/2914-krouse-st-richmond-va-23234/12303646771569940530/M00000643/2224058
604,"2916 KROUSE ST, Richmond, VA 23234","        $32,000      ",   0.24  Acres,https://www.remax.com//va/richmond/home-details/2916-krouse-st-richmond-va-23234/16440820948563250168/M00000643/2224061
605,"2101 LUMKIN AVE, Richmond, VA 23234","        $32,000      ",   0.72  Acres,https://www.remax.com//va/richmond/home-details/2101-lumkin-ave-richmond-va-23234/3699552849728397452/M00000643/2224062
606,"3112 ELLWOOD AVE, Richmond, VA 23221","        $466,000      "," 3 Beds 3 Baths 1,340 Sq Ft ",https://www.remax.com//va/richmond/home-details/3112-ellwood-ave-richmond-va-23221/10676596092821806797/M00000643/2224059
607,"3026 MONTROSE AVE, Richmond, VA 23222","        $249,900      "," 3 Beds 2 Baths 1,584 Sq Ft ",https://www.remax.com//va/richmond/home-details/3026-montrose-ave-richmond-va-23222/16958815926180142577/M00000643/2223368
608,"1.5 S VINE STREET, Richmond, VA 23220","        $449,900      "," — Beds — Baths 1,860 Sq Ft ",https://www.remax.com//va/richmond/home-details/15-s-vine-street-richmond-va-23220/993434708795702197/M00000643/2222635
609,"3108 MONTROSE AVE, Richmond, VA 23222","        $639,910      "," 4 Beds 3 Baths 2,918 Sq Ft ",https://www.remax.com//va/richmond/home-details/3108-montrose-ave-richmond-va-23222/2914102670369068786/M00000643/2222264
610,"1908 HILLCREST CIR, Richmond, VA 23225","        $375,000      "," 4 Beds 1 Baths 1,665 Sq Ft ",https://www.remax.com//va/richmond/home-details/1908-hillcrest-cir-richmond-va-23225/12595283244476073198/M00000643/2222235
611,"1513 N 22ND ST, Richmond, VA 23223","        $260,000      "," 3 Beds 3 Baths 1,716 Sq Ft ",https://www.remax.com//va/richmond/home-details/1513-n-22nd-st-richmond-va-23223/17072155289428232697/M00000643/2222243
